index,tweet_id
0,1255187475728945152
0,1255172424745668608
0,1255169988920406017
0,1255159226042847234
0,1255157409338634240
0,1255157120267243520
0,1255149802829910019
0,1255149493290274822
0,1255146093668560897
0,1255143251935236096
0,1255142856466919427
0,1255140044026728448
0,1255139957217169419
0,1255139532195770374
0,1255138924873183241
0,1255136687824363523
0,1255136679209267200
0,1255134851545444355
0,1255134823535894530
0,1255134719265501185
0,1255134372933431297
0,1255134372811780099
0,1255133297102864386
0,1255133170468401153
0,1255129014034808836
0,1255115828594384896
0,1255114051375337473
0,1255113759238041600
0,1255103281656930304
0,1255100344549376002
0,1255095903855181824
0,1255094418903834624
0,1255092653752016896
0,1255079307648647173
0,1255069757478486018
0,1255060434505347072
0,1255048743373717506
0,1255043904728035328
0,1255043892652752896
0,1255039679365349376
0,1255038312479363072
0,1255031042001469442
0,1255028341578567683
0,1255026654537187330
0,1255014713190211584
0,1255014638812426241
0,1255000294003363840
0,1254999083296722944
0,1254994154238738433
0,1254993967852277760
0,1254993732375470080
0,1254992573527207937
0,1254986690692820993
0,1254971874934755330
0,1254966850108063745
0,1254964414123347968
0,1254957492410474497
0,1254955743930806272
0,1254955086830358529
0,1254954570935078912
0,1254954336238465024
0,1254954077110370304
0,1254949845074231296
0,1254936080010416128
0,1254925067001180161
0,1254919497468784642
0,1254914024744955904
0,1254905434659532811
0,1254905031293272065
0,1254902794412228608
0,1254897380052406273
0,1254891904241713155
0,1254891520223670272
0,1254886970242863111
0,1254862811370369024
0,1254848137358798848
0,1254835265123860482
0,1254831121541607424
0,1254824829376741376
0,1254822379383029762
0,1254817997266526210
0,1254801824902676480
0,1254793781779599360
0,1254792807124000768
0,1254792017508331523
0,1254789898218815488
0,1254782552667066369
0,1254780156968751110
0,1254779870984286208
0,1254776896476164096
0,1254774500878499840
0,1254774127887413256
0,1254773886417203201
0,1254772311284043776
0,1254766892897701889
0,1254760489680281602
0,1254760465311334408
0,1254757320074158081
0,1254756634657730565
0,1254750032726810625
0,1254749649396740097
0,1254747639247261698
0,1254741484584263680
0,1254738573452103681
0,1254735100534591488
0,1254734831340183552
0,1254730815268958208
0,1254720841440526336
0,1254717838507610122
0,1254715231311454208
0,1254715111538921472
0,1254714516857917441
0,1254698361392898049
0,1254696887791366147
0,1254689349322469376
0,1254686105561071616
0,1254681542724661249
0,1254679386525179905
0,1254678178393702401
0,1254677233521786880
0,1254669201320656896
0,1254667111689072640
0,1254663829235150848
0,1254653755351543808
0,1254645752183300103
0,1254636743359430657
0,1254636659297132544
0,1254635859678318592
0,1254635561316265984
0,1254631769392939008
0,1254621710751588353
0,1254619996690546688
0,1254619132051492865
0,1254617503369658369
0,1254616900803293185
0,1254615272050262019
0,1254611063485747200
0,1254609518736048130
0,1254606360429330433
0,1254602632917729280
0,1254598780474753025
0,1254582891482198017
0,1254566621391314944
0,1254558324298780673
0,1254555510470250496
0,1254555361769553920
0,1254555146471817217
0,1254547331556483072
0,1254530967164813312
0,1254529777819664384
0,1254525489181384704
0,1254518875615645702
0,1254508933709873153
0,1254489460659675139
0,1254480880623423489
0,1254477961065041920
0,1254476105895030792
0,1254474170370535425
0,1254473309523259393
0,1254464256436834305
0,1254452438775586816
0,1254450944873562120
0,1254443611850190849
0,1254441293087981574
0,1254415264000729089
0,1254413703660920834
0,1254411741087309825
0,1254410195163394049
0,1254408678213586950
0,1254402586268106753
0,1254376046104805378
0,1254361856191401984
0,1254345682196082688
0,1254339457886621697
0,1254314577438879744
0,1254311756379205632
0,1254310377015447552
0,1254306357953658880
0,1254304563462574080
0,1254279982932725760
0,1254279333381840897
0,1254274324992794624
0,1254274244453838848
0,1254271078563799040
0,1254269831576051712
0,1254269606719623169
0,1254269357737246722
0,1254267628383657984
0,1254265862741245952
0,1254265209520132098
0,1254264957929164800
0,1254259243080994816
0,1254258338335989760
0,1254256229272223746
0,1254254682538676224
0,1254254329801949185
0,1254253631341297667
0,1254249128910942208
0,1254240362241167367
0,1254239004184252416
0,1254201053622333440
0,1254197467077173248
0,1254196481030004743
0,1254185924474306561
0,1254180773046833153
0,1254173113677418496
0,1254166527743537152
0,1254162561135763456
0,1254161708236537861
0,1254156296879816705
0,1254134022059458566
0,1254131799069949952
0,1254115427141267463
0,1254108186682023937
0,1254104222452330496
0,1254101093824507904
0,1254096675162845184
0,1254095415248650246
0,1254084051192950787
0,1254071926139621380
0,1254071800696377346
0,1254066594017312768
0,1254066274520510464
0,1254065955333910536
0,1254065569139232768
0,1254064229142990848
0,1254062958734454786
0,1254062661249220609
0,1254062440125534208
0,1254061735276879872
0,1254061149257154561
0,1254059434134966272
0,1254058816066523137
0,1254057521729482752
0,1254057022527541251
0,1254055092648644608
0,1254047456410599424
0,1254043059546755076
0,1254029258244214785
0,1254026420608737281
0,1254011535330103296
0,1254006456673808384
0,1254005382592282624
0,1253998294235308032
0,1253964778671751170
0,1253963150140960768
0,1253958408056823808
0,1253948226174103553
0,1253946976741318657
0,1253946399617462273
0,1253942244354273281
0,1253939422862675970
0,1253933042852388864
0,1253917442767835136
0,1253915632145498112
0,1253911866079940612
0,1253907628024975360
0,1253906973130665985
0,1253902826935406593
0,1253897040343396354
0,1253895150729924609
0,1253885120831983616
0,1253883076020748289
0,1253880887382380544
0,1253856907971956739
0,1253856449509437442
0,1253852288747220993
0,1253850480234635264
0,1253843810326437888
0,1253836757885308929
0,1253829950106472450
0,1253817445451591680
0,1253800268300455936
0,1253790619086061571
0,1253775991656394752
0,1253774979692453889
0,1253774730819252225
0,1253773894726619141
0,1253769943088353280
0,1253768996475682816
0,1253754279648563201
0,1253744364762759168
0,1253738346326552576
0,1253723221855293441
0,1253722872960503808
0,1253708932499070977
0,1253704035426803714
0,1253703542214397952
0,1253701527543459840
0,1253694707206668289
0,1253694407322357763
0,1253693921882001410
0,1253693661881262080
0,1253691486908166145
0,1253689799019560964
0,1253689374656643072
0,1253689255626510340
0,1253688267658145794
0,1253688189589561344
1,1256279021811232769
1,1256214007595352065
2,1255960333069496320
2,1255854516219662337
3,1256280381034123264
4,1252663722968932352
5,1256279351638679553
5,1256249060379578368
5,1256097726141534208
5,1256041567246331906
5,1255998960382234627
5,1255979636036599809
5,1255976561037258759
6,1252243762476089350
6,1251894460486565894
6,1251653592190119937
6,1251548339784413184
6,1251524099324682246
6,1251420901821812736
6,1251377240568262656
6,1251295865211322368
6,1251291375401910272
6,1251275092237127686
6,1251239085299183626
6,1248274176785272833
6,1248219287900348417
6,1247586533558956033
6,1245097608290406401
6,1244964803044691968
6,1244632164848873472
6,1244467121024720896
6,1244453395877916672
6,1244451078797774848
6,1244398966160187394
7,1242878906060828672
8,1256279397243301889
8,1256267639715803136
8,1256261279049752578
8,1255995991196667905
8,1255951922936246272
8,1255890778867499013
9,1256279543347732481
9,1255996235565150209
10,1255688183528017920
11,1255667857737867272
11,1255633677138235392
11,1255604513106464768
11,1255575113224912903
11,1255522731107459075
11,1255442670060789763
11,1255194135176400896
11,1255150437063262213
11,1254772444893593603
11,1253460716549337088
11,1251069264259420160
11,1250727778137358338
11,1250727578207498240
11,1248324876911419392
11,1243420829083291649
12,1255683380752060418
12,1255672545405095936
12,1255197597884731395
12,1255081783269474304
12,1254904164607381505
12,1254889734381289472
12,1250546181727571970
12,1248952795438501889
12,1240669000461430784
12,1239976262862585857
12,1239649962520195073
12,1238845368680566789
12,1238464022715887616
14,1252845456436031488
14,1252720966720819200
14,1246246769308073989
16,1255573063246270465
16,1255149554925662215
16,1254980643101999104
17,1255583129085128706
17,1254873640257982464
19,1255829502799876098
19,1255657229757358081
19,1255386390277349379
19,1255356116818710529
19,1255266847232004098
19,1254903049321144321
19,1254899053332135942
19,1254882721274322944
19,1254871274083569664
19,1254851766580985857
19,1254825780481101824
19,1254789034972348417
19,1254781739869728768
19,1254687551543218183
19,1254598710543167490
19,1254495469931073536
19,1254460434574446595
19,1254445993468342275
19,1254426539032100871
20,1254902319189299200
22,1254972325549633538
23,1254482182963228673
23,1254372655865757697
23,1253905341613346817
23,1253904219356053504
23,1253729065854308352
24,1256263467293532160
24,1256065382399401984
24,1254833615315369984
24,1252729822901665792
24,1252464662223831042
24,1250029406954930178
24,1249965447883239424
24,1249039009868742656
24,1248564775195258882
24,1248402907516391424
24,1248045331897552902
24,1248039274798333953
25,1253706940858789890
25,1251382482857070597
25,1250044790592454664
25,1247924801894780928
25,1247060704957468672
25,1246122111875325960
25,1245559350506160130
25,1245339948569563137
25,1245205358739677186
25,1245007389734195203
25,1244302268125462528
25,1243816026401366016
25,1243218422487384064
25,1242619625428455424
25,1241742384028844032
25,1241178583684583424
25,1240923930375991296
25,1240761984880193538
25,1240594150623514624
25,1240404929476472832
25,1240370623899209729
25,1240368444924743680
25,1240364453100687361
25,1240318520283369479
25,1240268599270313984
25,1240239886830977027
25,1240232089070510080
25,1239908209785294850
25,1239863747210067968
25,1239744999954305031
25,1239734788258508800
25,1239699090893463552
26,1253824524824408064
27,1256319980532043785
27,1256234912958558210
27,1255134383121420290
27,1254920291366719490
27,1254885535459368960
27,1254482124553498628
27,1253527692491792389
28,1253447575685873665
28,1240012288679186433
30,1254774686753292288
30,1253718001704210432
30,1253486820790169601
30,1253481690703507457
30,1253481640778743813
30,1253329280966160389
30,1253299816991514625
30,1253258636106911744
31,1254409946348900352
31,1253619534784876548
31,1253359245107630083
31,1253338806553436168
31,1242523082792873991
32,1254961033170436096
32,1253998994776371203
32,1253041380852527105
32,1252732757215571968
33,1254853617418252289
33,1254201703622205440
33,1254183320545624067
33,1254161350399582210
33,1253862829893062658
33,1253264552617299968
33,1252843967915282435
33,1252809505072508931
33,1252688960238899200
33,1252666102401757185
33,1250596839356633088
33,1243832464264400902
33,1241558292461166593
33,1239221457726644224
33,1238824793845182466
33,1238423043212533760
33,1238055799378907136
34,1255557624537526275
34,1255414048616833025
34,1255412783971270656
35,1252519102372999170
35,1252462293910085633
35,1252364919002914818
36,1255807589457235968
36,1254800021322686464
36,1254429270769893376
36,1253749192499105794
36,1253573845526605826
36,1253456147857670146
36,1253310531924000768
36,1253298458670350339
36,1252996947503431680
36,1252977614366617600
36,1252951616665251840
36,1252942757959630848
36,1252908544111906817
36,1252892572483280896
36,1252863504031166466
36,1252760029897412611
36,1252695379142901761
36,1252679212458110976
36,1252554098148327424
36,1252515874365493249
36,1252459818163621888
36,1252400386037567491
36,1252384848410325002
37,1251956268136366082
37,1251886228888145920
37,1251873152147296262
38,1255372633417408516
38,1255067915663147008
38,1255006389191278592
38,1254890136585682944
38,1254773050387521536
38,1253907952509091840
38,1253716222736130050
38,1253681826100580354
38,1253670914610343936
38,1253663045722820609
38,1252820598373224449
38,1252727494626533376
38,1252463068166205443
38,1252410672761036807
38,1252369282643582981
38,1251903804091576326
38,1251901508334940161
38,1251528965111508992
39,1252363674078941185
39,1252311417161764866
39,1252251892606013443
39,1251510713748803585
40,1255891419052589058
40,1252977525606801410
40,1252585405343510531
40,1252519906588782592
40,1252434118073126915
40,1252419325140451332
40,1252411345258962946
40,1252385301668024320
40,1251726776922812417
40,1251371912946749440
40,1251343443185430530
41,1256123711943475202
41,1252975950037467136
41,1252463821580427265
41,1251971370969378817
41,1251367472160280577
42,1251997840529690624
42,1251866703123714048
42,1251845251125346305
42,1251749406799519750
42,1251682739520024576
42,1251480881866461184
42,1251452893581832192
42,1251369705140416513
42,1251354212581158913
42,1251302865634811904
42,1251275731004305408
42,1251250802154336256
42,1251212357092560896
42,1251201780643508224
42,1251184044278235136
42,1250916198025318400
43,1252318684292550658
43,1252228834910441474
43,1252015734437433346
43,1251998007173632000
43,1251875235231645699
43,1251848617280798722
43,1250923380804423680
44,1252243762476089350
44,1251894460486565894
44,1251653592190119937
44,1251548339784413184
44,1251524099324682246
44,1251420901821812736
44,1251377240568262656
44,1251295865211322368
44,1251291375401910272
44,1251275092237127686
44,1251239085299183626
44,1248274176785272833
44,1248219287900348417
44,1247586533558956033
44,1245097608290406401
44,1244964803044691968
44,1244632164848873472
44,1244467121024720896
44,1244453395877916672
44,1244451078797774848
44,1244398966160187394
45,1251565580018049025
45,1250975139354693637
45,1250969663292358657
45,1250914197933875202
45,1250912864984076288
45,1250896878297731072
45,1250889986733301760
45,1250885605929738250
45,1250871077728894977
45,1250862074055610371
45,1250860291597824000
45,1250851431143407616
45,1250848504877993984
45,1250841558074576897
45,1250839216784723969
45,1250839125370056704
46,1256263467293532160
46,1256065382399401984
46,1254833615315369984
46,1252729822901665792
46,1252464662223831042
46,1250029406954930178
46,1249965447883239424
46,1249039009868742656
46,1248564775195258882
46,1248402907516391424
46,1248045331897552902
46,1248039274798333953
47,1253443600085639169
47,1252741709827436544
47,1252209152342011905
47,1251208252974436352
47,1250908823449219074
48,1253661655910604801
48,1248990932235517953
48,1248712399181336576
48,1248564465647251456
49,1255951208285474816
49,1255926972665835520
49,1255444232992669696
49,1255356053375668224
49,1254857947789668352
49,1252530035380158466
49,1252336476441829383
49,1251875927291842560
49,1251814440338698241
49,1251798794963910657
49,1251567701279092738
49,1251415406318764032
49,1250886893354573824
49,1250808822395961344
49,1250385429372628993
49,1250272645033029634
49,1250162060266266625
49,1250094641036365824
49,1249782073109426181
49,1249494817446346752
49,1249208316074635266
49,1249100542833352706
49,1248484071224643586
49,1248360085526589450
49,1248250434533261313
49,1247928802161897473
49,1247896479915622406
49,1247835089502908416
49,1247684833297367041
49,1247608098140966912
49,1247561907428560896
49,1247561771499601921
49,1247528335548145666
49,1247500356268982272
49,1247436009236770816
50,1256135032869191681
50,1255134774542262274
50,1255134767659405313
50,1255111662908190721
50,1252498903703977984
50,1252495063818670082
50,1252477305945034753
50,1251668678623494144
50,1250576452011032576
51,1250794261941018629
52,1254867331387293696
52,1252696609202139136
52,1251815175604383745
52,1250707347196055552
52,1250707164508884994
52,1245842346417233920
53,1252131511329054720
53,1251996508305711104
54,1255667857737867272
54,1255633677138235392
54,1255604513106464768
54,1255575113224912903
54,1255522731107459075
54,1255442670060789763
54,1255194135176400896
54,1255150437063262213
54,1254772444893593603
54,1253460716549337088
54,1251069264259420160
54,1250727778137358338
54,1250727578207498240
54,1248324876911419392
54,1243420829083291649
55,1252726576069914624
55,1250611437053108226
55,1250382339294855168
56,1250574675505184771
56,1250538749433446400
56,1250306729205587968
56,1250292913289842689
56,1250248691329441792
57,1255170654791364609
57,1255139734323466242
57,1254952084073562112
57,1254410006507610113
57,1254407826165821448
57,1253770345003302914
57,1253698210452946944
57,1253460750070427652
57,1253431397793980417
57,1253417566518644745
57,1253402731970285571
57,1253388910253740034
57,1253326219765932033
57,1253306992220868609
57,1253124093030866945
57,1253118037420576768
57,1252530775809044482
57,1252267141581148162
57,1252046007153631232
57,1252045670539833344
57,1251963094907211778
57,1251827352474189824
57,1251744839735160833
57,1251233572217925632
57,1250611212968132608
57,1250186374092853249
57,1249760296207597569
58,1255960333069496320
58,1255854516219662337
59,1255532048799932417
60,1250574771710025728
60,1248264409702707202
60,1248035098202484737
60,1247883174262140928
61,1256192360616095744
61,1255886821608677377
61,1255618927415054338
61,1255606175380332544
61,1255605964712972289
61,1255598689797595137
61,1255266023500066816
61,1253897031526912000
61,1253438107623608323
61,1253368450145153025
61,1253331366466351115
61,1253331083929587712
61,1253327573951451137
61,1253326271833968641
61,1253325027962839047
61,1253294169658847233
61,1253034727310680064
61,1252531716767481861
61,1252276773800349696
61,1252266029973147653
61,1250927979661856774
61,1250922921998135302
61,1250893867232178177
61,1250860899797209089
61,1250811222099996680
61,1250796893895966720
61,1250794333244207106
61,1250773833268813825
61,1250766394498711553
61,1250454334350884865
61,1250438992027242496
61,1250433199726940162
61,1250355208015605761
61,1250222564112306177
61,1250083934433656833
61,1250011514347667456
61,1249964736252456960
61,1249736653914157056
61,1249736409063161860
61,1249705766879219712
61,1249688927851569152
61,1249684789562662912
62,1250525082499215360
62,1250088684478586885
62,1249945393296629760
63,1255750122711011334
63,1253203261936619520
63,1253045946692317189
63,1252967130083004416
63,1252522526061801472
63,1251916827447435264
63,1250023370244194306
63,1249816716781092864
64,1252276813780393990
64,1251407452681035777
64,1250932452719243264
64,1250804802491224064
64,1250804284335296512
64,1250216912019021827
64,1250137851469213697
64,1250105873822818307
64,1250072020357955587
64,1250063143742603266
64,1249965360700444672
65,1252290953039294465
66,1249965611461066752
66,1249862989412364289
66,1248992949204946946
66,1248563939132104704
68,1250084468192432129
68,1249966755348459521
68,1249732660307603456
68,1248508930486988801
68,1248487131263057920
68,1248405315474739201
68,1248307065120055297
68,1248303858486349824
69,1251874211330699265
69,1249706448151629830
69,1248867518975897604
69,1248730115648995328
69,1248026988998283264
69,1248015438316859394
69,1247956690336657410
69,1247913051615002624
70,1256313297864847360
70,1251148925714612227
70,1249935150751846400
70,1248975740126797824
70,1248867090175422468
70,1248002971914420227
70,1247208065600040966
70,1242944540010582017
70,1242300523279245313
70,1241393690192609282
70,1241127247676944392
71,1254558203108524032
71,1252697069363638275
71,1252610816693723139
71,1250612255185485824
71,1248794149425418243
71,1248761457795141632
71,1248373558201335808
71,1248372383523586048
71,1248346126207471616
71,1248320798651187203
71,1248235155845595143
71,1248148325909450757
71,1248127217529487361
71,1248115578780303360
71,1247984758325477376
71,1247983640925155329
71,1247971193422053376
71,1247946766361808900
71,1247946701769527299
71,1247780971283230721
72,1249689377191665664
72,1249112508339638272
72,1248326110703767553
72,1247972925908701187
72,1247907984493207554
72,1247799831621292032
72,1247705071111901184
72,1247631493083435008
73,1250337979513450496
73,1250138387669037057
73,1247887314262454273
73,1247613734186450944
74,1255288391937204224
74,1254893195785318402
74,1253667525012971520
74,1252045964657012742
74,1252045711442673664
74,1251960033220407296
74,1251178866556596224
74,1250821242451615744
74,1250481771159842816
74,1250056033487048704
74,1248704113564504064
74,1248697705401991168
74,1247572366353477635
75,1255856324715384834
75,1255239911583690757
75,1254331117743661062
75,1252950511688585217
75,1252785322225778688
75,1252733030537584645
75,1252274899260973057
75,1251199180049129473
75,1250769059861475329
75,1250399067537981440
75,1250309312456482816
75,1250135749493526529
75,1250105374121832454
75,1249734550571245568
75,1249686640462663682
75,1249474808590430208
75,1249343525226975232
75,1249160598945923072
75,1248933179668541440
75,1248646110605987840
75,1248519218326364160
75,1247641863839977473
75,1247596757258665985
75,1247564944888995842
75,1247518392942133248
75,1247422956550131712
75,1247282071321468930
76,1255556407509712896
76,1255555746420240389
76,1255555697934127105
76,1255555636793716736
76,1255555483449978880
76,1255547370319773698
76,1253637829789454336
76,1251119464612950016
76,1250501996140015616
76,1250161602466328577
76,1250094067800854528
76,1248388026599755783
76,1247316440325279746
76,1247268702615035904
77,1254754594128711687
77,1252231826178899968
77,1251172702305447941
77,1250805888375418882
77,1250789786786226184
77,1250463587396505601
77,1250388689215049728
77,1250220062323040257
77,1250184824054108160
77,1250165336977969153
77,1250129512953569280
77,1249498838341042176
77,1249054639095459842
77,1248360803767586816
77,1247488677573349376
77,1247442823705575424
77,1247321962730446848
77,1247178520482152451
77,1247162507942170626
77,1246908250085380098
77,1246899636276727814
77,1246897992361218054
77,1246799774445166592
78,1250896032797536257
78,1250786604068868097
78,1248896772614717441
78,1248860548751474688
78,1247853792604938240
78,1247734559883624449
78,1247710000765599745
78,1247685184222384129
78,1247659143051251714
78,1247077888895025153
78,1246918265219276800
78,1246773082238283776
78,1246773019172900864
78,1246544713294974983
78,1246491593479278592
79,1256314969827786757
79,1252134154227122179
79,1250770921025081344
79,1249712355371405313
79,1247626871795318788
79,1247261826493984769
79,1247111867388092416
80,1254774860812660740
80,1254742074655678464
80,1253610919889965060
80,1247995149109657600
80,1247585097202761733
80,1247236544819343360
80,1247136990262329345
80,1247105308205481984
80,1246801469816352769
80,1246102849379086336
80,1246053962387767304
80,1245903188441600000
81,1247585434177359873
81,1246274800819019780
82,1246223465209835522
82,1245964010853449736
82,1245819592624099328
83,1249055549397831681
83,1248391489689767936
83,1248268335382323205
84,1245994096923213825
84,1245757231129296897
84,1245741564271484928
84,1245739063191261184
84,1245717489071394819
84,1245599557385195522
84,1245541534436646913
84,1245484446280630273
85,1249719607113535488
85,1248552028047118338
85,1248441919937658881
85,1245905433690333185
85,1245826703697428480
85,1245738294153023489
85,1245599651174051841
86,1249965074594267136
86,1247799920985137152
86,1247054549841580032
86,1245999488772313088
86,1245999369041649664
86,1245779326576078849
86,1245751146356105218
86,1245733722047086599
87,1248164339783262208
87,1247184557176209408
87,1247184549232205825
87,1246552414578229249
87,1245893826952265729
87,1245497910361493504
87,1245462988582088704
88,1245821808160497670
88,1245422474491092994
89,1253918346514292741
89,1250861087039291392
89,1248160256695259136
89,1246077512716869633
89,1245742405963390976
89,1245455583064408064
89,1245117386904096768
90,1252411988417732608
90,1248287168402993154
90,1247975735509254149
90,1247892207257833475
90,1246574271918305280
90,1246201411592957952
90,1246003708426477568
90,1245895898271322113
90,1245423082157649920
90,1245394340991528962
90,1245389779832688642
90,1245381720716664832
90,1245336947280637952
90,1245214377155985408
90,1245012273896267776
90,1244927463047811072
90,1244522339238178816
90,1244487368075329537
90,1243618214220873728
90,1243547098701803523
90,1243415293348564994
90,1243221676638208000
90,1242980403562139648
90,1242900682023350273
90,1242887405079650305
91,1255159889544044546
91,1253383748252549120
91,1250791598180446210
91,1250779745450590209
91,1250173159795499011
91,1249575078397743104
91,1248609214005571584
91,1248330769732272128
91,1247628984449458178
91,1247366575285387266
91,1247282232160468992
91,1246816883694800903
91,1246062418071097344
91,1245425800637296640
91,1245239189203046401
91,1245082116469059584
92,1247387602728124417
92,1247222541313282048
92,1245929226668101635
92,1245853361716391936
92,1245786978076983296
92,1245770966325538816
92,1245096249398898694
92,1244813042795175936
93,1256353303388196865
93,1256132078040764418
93,1254433869421371394
93,1251311121555787780
93,1249653736584163336
93,1249584528303124481
93,1249512755440357376
93,1249425134294904833
93,1249376085059371009
93,1248507124390301701
93,1248305276920442881
93,1248293862961004550
93,1248133222732648449
93,1248076927224537090
93,1247944877301592064
93,1247909268507856896
93,1247907470816706568
93,1247883017948934144
93,1247874607782264832
93,1247870596400197633
93,1247865549721395200
93,1247860884803923974
93,1247718057352577025
93,1247625723977834496
93,1247588390486388736
93,1247587443806740483
93,1247585876500271105
93,1247559567824891904
93,1247555163394621440
93,1247542111957692417
93,1247531594245496834
93,1247526504663150592
93,1247524988938145793
93,1247520435224248321
93,1247509654009188352
93,1247387646118199297
93,1246939388321435648
93,1246790695077187584
93,1246324004123631617
93,1246150031545118721
93,1245959997886017738
93,1245837465190989824
93,1245524138397175808
93,1245315995499204610
93,1245205239319404546
93,1244986162227417089
93,1244983896854454279
93,1244964676359905287
93,1244964587407114241
94,1251935676200861696
94,1251180032480985090
94,1250981065654583299
94,1250635263333683200
94,1250118770040999942
94,1249013622895980551
94,1247393720632315907
94,1247305896671076352
94,1246127639926095872
94,1245504152060518400
94,1245097136938717186
94,1245086244410929154
94,1245056979044831232
94,1245039987441176576
94,1245035901102809089
94,1244832913205714945
94,1244788578061701120
95,1246958737534918659
95,1244624243033346048
95,1244565341449175041
96,1256055995031117825
96,1255454120833699843
96,1254863134998687744
96,1254810190655954944
96,1253730673174642689
96,1252654699540623361
96,1252463219286966274
96,1252233831391924224
96,1252045878040428544
96,1252045796163403776
96,1252009330540294144
96,1250967214141747200
96,1250514229486125058
96,1249487463166496771
96,1248370604073463809
96,1248060614620205066
96,1247981892881825794
96,1247754371879669761
96,1247644516481409025
96,1247494715286716416
96,1247132445713076225
96,1246533498673889280
96,1246242581887029250
96,1245834681209192449
96,1245398520057573377
96,1245101563460194304
96,1244905530633736192
96,1244588597770104833
96,1244578727587176449
96,1244387690851831808
96,1244348109234159616
96,1244260247805612034
96,1243948579678453760
97,1245214236449669126
97,1244382657389051904
97,1243815913230602240
99,1253706940858789890
99,1251382482857070597
99,1250044790592454664
